review_id,stars,date,title,text,source,product,version,vote_count,place_name,address,city,state,latitude,longitude,google_rating,total_reviews_at_location
ChdDSUhNMG9nS0VJQ0FnSUQxd3ItWHN3RRAB,4.0,2024-06-18,,Courteous and professional sales staff. Knowledgeable about product offerings and patient in their interactions with clients.,google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChdDSUhNMG9nS0VJQ0FnSUNsdmNPZDlnRRAB,1.0,2024-06-18,,"Worst services, specially a manager Kim is so rude and pathetic . She should not be in the industry in management. . She train people to lie. We asked for a new watch and  employee went to  her to confirm if had a new piece , she told her to say yes and take a payment. After the payment employee maram came back and said that they don’t have a new piece so I ask to return the watch as they promised new, manager came out so rudely and just throw the bag in front and said we can’t do it take your watch and bye. Never had that experience in the past at this location but will not go back because of the manager.",google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChdDSUhNMG9nS0VJQ0FnSUQ1c3NHY2pRRRAB,1.0,2024-06-18,,"DO NOT GO HERE!!! The store manager, Kim, is extremely rude and all staff members as well. I love Movado and how they have all different types of watches and I have been buying watches from them for years. I needed a battery replaced in one of them so I went to the Williamsburg location. However they didn't fix the links in the watch correctly and I had business in DC so stopped on the way in the location in this Woodbridge location. I explained to them the situation and they proceeded to try and charge me more money to get it fixed after I had already spent $30 to get the battery replaced. The store manager proceeded to belittle me and make me seem stupid by trying to explain to me how businesses work. As someone that has worked in business and customer service my whole life this was very frustrating and offensive. I then had to call movado customer service and they told me to ship it them to fix it or call the Williamsburg store to see if they could get the Woodbridge store to fix it for free. I did that and the Williamsburg store called them and the Woodbridge manager fixed the watch in 30 seconds. All that for nothing an extreme waste of time. The Williamsburg store is extremely helpful. Steer clear of the Woodbridge store they will waste your time and get every penny out of you.",google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChdDSUhNMG9nS0VJQ0FnSURKNE9qRTZBRRAB,1.0,2024-06-18,,Bad Customer Service.  I’ve bought two watches here and will not do anymore business here.  Funny thing is the employees blame the owners.  Maybe that is true but as a customer it’s all the same.  I will no longer shop here.,google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChdDSUhNMG9nS0VJQ0FnSUNKbGR1R3NRRRAB,1.0,2024-06-18,,Horrible manager with worse customer service,google_maps,Movado Company Store,,1,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChZDSUhNMG9nS0VJQ0FnSUNKbGV1ckJBEAE,1.0,2024-06-18,,"Horrible costumer service, treat you like sht.",google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChdDSUhNMG9nS0VJQ0FnSUR4MWFXRHp3RRAB,1.0,2023-06-19,,"My wife bought me a beautiful watch from Movado. I really liked it, but the next few days I have noticed the difference in time by looking at my iPhone.  iPhone shows 12:15, watch shows 12:16 (adding 1 additional minute every day). We took it to the store and they don’t get it, they are stubborn and offer no assistance. We just came back with the same faulty, but beautiful watch. If you like beautiful watches, this is the shop. But for accurate time, still use your iPhone.",google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChdDSUhNMG9nS0VJQ0FnSUN4b29mQXNBRRAB,5.0,2023-06-19,,"Very helpful staff, didn't feel pressure to buy anything.",google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChdDSUhNMG9nS0VJQ0FnSUNobklmdi1nRRAB,1.0,2023-06-19,,"Worst customer service. I bought two watches on Jan 7, 2023. The male associate assisted me at first, he sold me two watches. Before buying, I asked him what the return policy is, he confirmed I can return within 30 days. After finalized my payment, I decided to exchange one of the two watches for a nicer one. A different associate (the manager) assisted me with this exchange, I checked with the associate again about the return policy. She said ""No, exchange for same or higher value only."" I told her the other associate literally told me 5 minutes ago, he said it was returnable. The manager did not ask any question, or even apologetic, she just said ""No, it's exchange only!"", then she went inside the employee room without saying anything and left me with a different associate. I exchanged for a nicer watch anyway, because I did want the nicer watch. After I finalized the exchange, the associate told me, ""Oh, you can only exchange once!"" I was stunned again. The associate then said, ""Oh I thought we already told you!"" I was really upset. The manager then came out, following was the guy who sold me the watches at the beginning, none of them was apologetic. I asked the guy why he told me many times, I could return, but then the manager said no. He said, ""well I didn't know the policy changed, I just started here!"" No apology, no further explanation from any of them. They just shrugged it off, no customer service whatsoever after the purchase finalized.  Movado make good watches, but this poor customer service, the kind of service that only cares about bonuses and commissions bring the value of Movado down. Shameful and sleazy! If you really want to buy a Movado watch, do not buy it at the Movado store in the Potomac Mills, these associates do not deserve any commissions and bonuses from your purchase.",google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChZDSUhNMG9nS0VJQ0FnSUQtbll6OWVBEAE,5.0,2023-06-19,,Excelente tienda..mi tienda favorita...,google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
